Customer 42 has a product quality rating of 7 a service quality rating of 1 a purchase frequency of 20 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 72.89.
Customer 43 has a product quality rating of 4 a service quality rating of 10 a purchase frequency of 20 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 44 has a product quality rating of 5 a service quality rating of 6 a purchase frequency of 5 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 96.58.
Customer 45 has a product quality rating of 2 a service quality rating of 4 a purchase frequency of 2 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 63.49.
Customer 46 has a product quality rating of 7 a service quality rating of 3 a purchase frequency of 18 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 79.86.
Customer 47 has a product quality rating of 9 a service quality rating of 5 a purchase frequency of 7 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 98.21.
Customer 48 has a product quality rating of 7 a service quality rating of 1 a purchase frequency of 3 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 46.66.
Customer 49 has a product quality rating of 4 a service quality rating of 7 a purchase frequency of 5 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 86.36.
Customer 50 has a product quality rating of 8 a service quality rating of 3 a purchase frequency of 20 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 51 has a product quality rating of 6 a service quality rating of 6 a purchase frequency of 11 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 81.61.
Customer 52 has a product quality rating of 6 a service quality rating of 7 a purchase frequency of 12 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 53 has a product quality rating of 3 a service quality rating of 4 a purchase frequency of 19 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 63.75.
Customer 54 has a product quality rating of 2 a service quality rating of 7 a purchase frequency of 18 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 94.73.
Customer 55 has a product quality rating of 3 a service quality rating of 10 a purchase frequency of 4 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 56 has a product quality rating of 7 a service quality rating of 8 a purchase frequency of 11 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 57 has a product quality rating of 3 a service quality rating of 10 a purchase frequency of 16 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 58 has a product quality rating of 7 a service quality rating of 9 a purchase frequency of 7 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 99.01.
Customer 59 has a product quality rating of 3 a service quality rating of 9 a purchase frequency of 1 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 91.14.
Customer 60 has a product quality rating of 4 a service quality rating of 7 a purchase frequency of 16 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 61 has a product quality rating of 5 a service quality rating of 1 a purchase frequency of 15 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 59.41.
Customer 62 has a product quality rating of 2 a service quality rating of 5 a purchase frequency of 3 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 90.05.
Customer 63 has a product quality rating of 5 a service quality rating of 10 a purchase frequency of 17 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 64 has a product quality rating of 10 a service quality rating of 1 a purchase frequency of 1 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 67.19.
Customer 65 has a product quality rating of 6 a service quality rating of 1 a purchase frequency of 18 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 60.67.
Customer 66 has a product quality rating of 9 a service quality rating of 2 a purchase frequency of 8 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 87.19.
Customer 67 has a product quality rating of 10 a service quality rating of 3 a purchase frequency of 18 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 68 has a product quality rating of 4 a service quality rating of 9 a purchase frequency of 18 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 99.86.
Customer 69 has a product quality rating of 10 a service quality rating of 3 a purchase frequency of 4 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 70 has a product quality rating of 5 a service quality rating of 4 a purchase frequency of 20 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 80.11.
Customer 71 has a product quality rating of 4 a service quality rating of 3 a purchase frequency of 14 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 91.6.
Customer 72 has a product quality rating of 5 a service quality rating of 2 a purchase frequency of 6 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 76.91.
Customer 73 has a product quality rating of 1 a service quality rating of 4 a purchase frequency of 4 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 46.58.
Customer 74 has a product quality rating of 8 a service quality rating of 10 a purchase frequency of 9 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 75 has a product quality rating of 9 a service quality rating of 9 a purchase frequency of 10 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 76 has a product quality rating of 3 a service quality rating of 6 a purchase frequency of 3 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 78.7.
Customer 77 has a product quality rating of 10 a service quality rating of 1 a purchase frequency of 16 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 83.31.
Customer 78 has a product quality rating of 3 a service quality rating of 6 a purchase frequency of 17 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 87.35.
Customer 79 has a product quality rating of 9 a service quality rating of 5 a purchase frequency of 1 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 87.48.
Customer 80 has a product quality rating of 9 a service quality rating of 8 a purchase frequency of 11 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 81 has a product quality rating of 7 a service quality rating of 9 a purchase frequency of 2 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 91.72.
Customer 82 has a product quality rating of 5 a service quality rating of 4 a purchase frequency of 11 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 71.21.
Customer 83 has a product quality rating of 1 a service quality rating of 8 a purchase frequency of 12 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 88.37.
Customer 84 has a product quality rating of 9 a service quality rating of 8 a purchase frequency of 1 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 85 has a product quality rating of 6 a service quality rating of 4 a purchase frequency of 11 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 84.12.
Customer 86 has a product quality rating of 3 a service quality rating of 1 a purchase frequency of 17 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 51.57.
Customer 87 has a product quality rating of 5 a service quality rating of 4 a purchase frequency of 9 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 79.53.
Customer 88 has a product quality rating of 9 a service quality rating of 10 a purchase frequency of 15 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 89 has a product quality rating of 1 a service quality rating of 7 a purchase frequency of 16 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 84.79.
Customer 90 has a product quality rating of 10 a service quality rating of 3 a purchase frequency of 1 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 91 has a product quality rating of 1 a service quality rating of 6 a purchase frequency of 14 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 71.42.
Customer 92 has a product quality rating of 10 a service quality rating of 2 a purchase frequency of 7 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 77.42.
Customer 93 has a product quality rating of 4 a service quality rating of 10 a purchase frequency of 6 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 94 has a product quality rating of 6 a service quality rating of 7 a purchase frequency of 18 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 82.91.
Customer 95 has a product quality rating of 3 a service quality rating of 8 a purchase frequency of 12 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 91.78.
Customer 96 has a product quality rating of 3 a service quality rating of 9 a purchase frequency of 6 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 81.73.
Customer 97 has a product quality rating of 4 a service quality rating of 1 a purchase frequency of 10 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 83.53.
Customer 98 has a product quality rating of 1 a service quality rating of 9 a purchase frequency of 13 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 99 has a product quality rating of 5 a service quality rating of 3 a purchase frequency of 2 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 62.79.
Customer 100 has a product quality rating of 8 a service quality rating of 7 a purchase frequency of 6 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 73.83.
Customer 101 has a product quality rating of 6 a service quality rating of 6 a purchase frequency of 17 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 102 has a product quality rating of 3 a service quality rating of 9 a purchase frequency of 13 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 87.24.
Customer 103 has a product quality rating of 4 a service quality rating of 9 a purchase frequency of 14 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 104 has a product quality rating of 5 a service quality rating of 4 a purchase frequency of 11 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 84.43.
Customer 105 has a product quality rating of 5 a service quality rating of 5 a purchase frequency of 11 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 85.26.
Customer 106 has a product quality rating of 2 a service quality rating of 4 a purchase frequency of 8 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 59.89.
Customer 107 has a product quality rating of 3 a service quality rating of 9 a purchase frequency of 9 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 79.86.
Customer 108 has a product quality rating of 10 a service quality rating of 5 a purchase frequency of 8 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 90.56.
Customer 109 has a product quality rating of 8 a service quality rating of 9 a purchase frequency of 2 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 110 has a product quality rating of 1 a service quality rating of 8 a purchase frequency of 7 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 93.71.
Customer 111 has a product quality rating of 4 a service quality rating of 2 a purchase frequency of 19 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 79.97.
Customer 112 has a product quality rating of 2 a service quality rating of 6 a purchase frequency of 3 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 81.08.
Customer 113 has a product quality rating of 9 a service quality rating of 7 a purchase frequency of 6 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 114 has a product quality rating of 7 a service quality rating of 3 a purchase frequency of 13 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 78.74.
Customer 115 has a product quality rating of 6 a service quality rating of 9 a purchase frequency of 16 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 116 has a product quality rating of 4 a service quality rating of 4 a purchase frequency of 20 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 74.69.
Customer 117 has a product quality rating of 1 a service quality rating of 4 a purchase frequency of 10 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 70.77.
Customer 118 has a product quality rating of 9 a service quality rating of 4 a purchase frequency of 6 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 85.99.
Customer 119 has a product quality rating of 3 a service quality rating of 3 a purchase frequency of 1 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 76.93.
Customer 120 has a product quality rating of 3 a service quality rating of 6 a purchase frequency of 17 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 99.16.
Customer 121 has a product quality rating of 6 a service quality rating of 9 a purchase frequency of 14 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 97.81.
Customer 122 has a product quality rating of 6 a service quality rating of 6 a purchase frequency of 17 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 123 has a product quality rating of 4 a service quality rating of 2 a purchase frequency of 3 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 63.03.
Customer 124 has a product quality rating of 5 a service quality rating of 7 a purchase frequency of 4 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 99.76.
Customer 125 has a product quality rating of 5 a service quality rating of 8 a purchase frequency of 1 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 79.87.
Customer 126 has a product quality rating of 6 a service quality rating of 9 a purchase frequency of 10 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 127 has a product quality rating of 3 a service quality rating of 3 a purchase frequency of 9 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 68.52.
Customer 128 has a product quality rating of 9 a service quality rating of 9 a purchase frequency of 14 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 129 has a product quality rating of 7 a service quality rating of 6 a purchase frequency of 13 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 130 has a product quality rating of 4 a service quality rating of 10 a purchase frequency of 8 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 85.23.
Customer 131 has a product quality rating of 3 a service quality rating of 7 a purchase frequency of 8 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 72.15.
Customer 132 has a product quality rating of 10 a service quality rating of 1 a purchase frequency of 5 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 96.28.
Customer 133 has a product quality rating of 7 a service quality rating of 9 a purchase frequency of 16 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 134 has a product quality rating of 5 a service quality rating of 3 a purchase frequency of 19 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 89.43.
Customer 135 has a product quality rating of 2 a service quality rating of 2 a purchase frequency of 8 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 51.15.
Customer 136 has a product quality rating of 6 a service quality rating of 9 a purchase frequency of 13 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 137 has a product quality rating of 3 a service quality rating of 3 a purchase frequency of 4 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 57.98.
Customer 138 has a product quality rating of 7 a service quality rating of 7 a purchase frequency of 20 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 139 has a product quality rating of 10 a service quality rating of 3 a purchase frequency of 15 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 88.63.
Customer 140 has a product quality rating of 5 a service quality rating of 2 a purchase frequency of 12 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 77.78.
Customer 141 has a product quality rating of 7 a service quality rating of 9 a purchase frequency of 4 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 142 has a product quality rating of 4 a service quality rating of 3 a purchase frequency of 17 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 92.42.
Customer 143 has a product quality rating of 1 a service quality rating of 1 a purchase frequency of 9 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 26.67.
Customer 144 has a product quality rating of 1 a service quality rating of 9 a purchase frequency of 20 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 78.83.
Customer 145 has a product quality rating of 7 a service quality rating of 3 a purchase frequency of 15 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 83.59.
Customer 146 has a product quality rating of 9 a service quality rating of 4 a purchase frequency of 7 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 97.22.
Customer 147 has a product quality rating of 6 a service quality rating of 3 a purchase frequency of 9 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 77.17.
Customer 148 has a product quality rating of 3 a service quality rating of 2 a purchase frequency of 13 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 51.81.
Customer 149 has a product quality rating of 9 a service quality rating of 9 a purchase frequency of 9 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 150 has a product quality rating of 9 a service quality rating of 1 a purchase frequency of 5 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 73.83.
Customer 151 has a product quality rating of 1 a service quality rating of 7 a purchase frequency of 12 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 55.71.
Customer 152 has a product quality rating of 10 a service quality rating of 1 a purchase frequency of 9 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 89.27.
Customer 153 has a product quality rating of 5 a service quality rating of 2 a purchase frequency of 15 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 88.23.
Customer 154 has a product quality rating of 3 a service quality rating of 4 a purchase frequency of 11 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 70.78.
Customer 155 has a product quality rating of 9 a service quality rating of 3 a purchase frequency of 16 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 156 has a product quality rating of 7 a service quality rating of 5 a purchase frequency of 5 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 88.46.
Customer 157 has a product quality rating of 4 a service quality rating of 10 a purchase frequency of 3 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 158 has a product quality rating of 5 a service quality rating of 8 a purchase frequency of 1 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 159 has a product quality rating of 9 a service quality rating of 5 a purchase frequency of 13 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 160 has a product quality rating of 4 a service quality rating of 2 a purchase frequency of 7 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 69.68.
Customer 161 has a product quality rating of 7 a service quality rating of 8 a purchase frequency of 9 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 162 has a product quality rating of 5 a service quality rating of 9 a purchase frequency of 1 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 163 has a product quality rating of 1 a service quality rating of 1 a purchase frequency of 2 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 29.03.
Customer 164 has a product quality rating of 1 a service quality rating of 8 a purchase frequency of 5 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 73.46.
Customer 165 has a product quality rating of 6 a service quality rating of 4 a purchase frequency of 7 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 166 has a product quality rating of 2 a service quality rating of 7 a purchase frequency of 20 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 167 has a product quality rating of 5 a service quality rating of 7 a purchase frequency of 4 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 79.87.
Customer 168 has a product quality rating of 2 a service quality rating of 10 a purchase frequency of 10 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 169 has a product quality rating of 10 a service quality rating of 8 a purchase frequency of 8 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 170 has a product quality rating of 1 a service quality rating of 6 a purchase frequency of 14 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 77.8.
Customer 171 has a product quality rating of 8 a service quality rating of 4 a purchase frequency of 5 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 90.13.
Customer 172 has a product quality rating of 4 a service quality rating of 8 a purchase frequency of 4 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 173 has a product quality rating of 10 a service quality rating of 9 a purchase frequency of 15 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 174 has a product quality rating of 5 a service quality rating of 10 a purchase frequency of 12 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 175 has a product quality rating of 6 a service quality rating of 1 a purchase frequency of 2 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 61.82.
Customer 176 has a product quality rating of 6 a service quality rating of 3 a purchase frequency of 9 a feedback level of 3 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 177 has a product quality rating of 4 a service quality rating of 5 a purchase frequency of 9 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 95.71.
Customer 178 has a product quality rating of 2 a service quality rating of 9 a purchase frequency of 17 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 98.36.
Customer 179 has a product quality rating of 2 a service quality rating of 8 a purchase frequency of 16 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 180 has a product quality rating of 1 a service quality rating of 7 a purchase frequency of 18 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 94.69.
Customer 181 has a product quality rating of 5 a service quality rating of 6 a purchase frequency of 19 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 182 has a product quality rating of 6 a service quality rating of 8 a purchase frequency of 2 a feedback level of 2 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 183 has a product quality rating of 10 a service quality rating of 1 a purchase frequency of 1 a feedback level of 3 a loyalty level of 3 and a satisfaction score of 85.16.
Customer 184 has a product quality rating of 2 a service quality rating of 2 a purchase frequency of 12 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 62.22.
Customer 185 has a product quality rating of 3 a service quality rating of 8 a purchase frequency of 2 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 186 has a product quality rating of 3 a service quality rating of 6 a purchase frequency of 14 a feedback level of 2 a loyalty level of 3 and a satisfaction score of 77.78.
Customer 187 has a product quality rating of 7 a service quality rating of 7 a purchase frequency of 19 a feedback level of 1 a loyalty level of 2 and a satisfaction score of 100.0.
Customer 188 has a product quality rating of 8 a service quality rating of 5 a purchase frequency of 3 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 92.55.
Customer 189 has a product quality rating of 2 a service quality rating of 7 a purchase frequency of 2 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 69.02.
Customer 190 has a product quality rating of 5 a service quality rating of 9 a purchase frequency of 2 a feedback level of 1 a loyalty level of 3 and a satisfaction score of 100.0.
Customer 191 has a product quality rating of 7 a service quality rating of 5 a purchase frequency of 11 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 192 has a product quality rating of 8 a service quality rating of 7 a purchase frequency of 2 a feedback level of 2 a loyalty level of 1 and a satisfaction score of 96.23.
Customer 193 has a product quality rating of 10 a service quality rating of 4 a purchase frequency of 17 a feedback level of 1 a loyalty level of 1 and a satisfaction score of 100.0.
Customer 194 has a product quality rating of 3 a service quality rating of 5 a purchase frequency of 12 a feedback level of 3 a loyalty level of 1 and a satisfaction score of 81.47.
